EnterpriseID,LAST,FIRST,MIDDLE,SUFFIX,DOB,GENDER,SSN,ADDRESS1,ADDRESS2,ZIP,MOTHERS_MAIDEN_NAME,MRN,CITY,STATE,PHONE,PHONE2,EMAIL,ALIAS,LINK_ID
19440340,Gutman,Daniel Roland,,,2013-11-26,male,999-24-2266,6795 S Field St APT 303,,80128-4069,Ronni Prosacco,b289aded-53fc-4d21-a21f-d9e039dcf568,Littleton,Colorado,,,,Daniel Roland Gutman,101155
19441408,Hunter,Brandon Winthrop,,,2011-06-04,male,999-18-8717,2880 Eliot Cir APT 107,,80030-5611,Rosemarie Wiza,4ef25cc7-952b-4052-8414-b75db57552a2,Westminster,Colorado,,,,Brandon Winthrop Hunter,101511
19439296,Maestas,Ana Candela,,,2013-04-30,female,999-25-1845,857 Riverdale Pl,,80303-1833,Karolyn Heidenreich,99d91df6-4df3-4332-a051-aac3897d1a86,Boulder,Colorado,,,,Ana Candela Maestas,100872
19437958,Greenemeier,Savanah Jennifer,,,2010-01-09,female,999-23-2046,2848 S Washington St,,80113-1669,Consuela Brekke,ae02baaa-b709-42c1-b8a9-635be2e82953,Englewood,Colorado,,,,Savanah Jennifer Greenemeier,100231
19440250,Anderson,Cortney Rebecca,,,2010-05-04,female,999-63-8905,700 E Eastman Ave,,80113-2765,Opal Blanda,4a82123e-8656-445d-932b-0d0f6a15b886,Englewood,Colorado,,,,Cortney Rebecca Anderson,101125
19440493,Kremer,Jordan Lothar,,,2010-12-05,male,999-38-7993,10748 W Peakview Dr,,80127-5500,Tracy Blanda,60118719-06c4-4b44-bcab-0afed18c2d9a,Littleton,Colorado,,,,Jordan Lothar Kremer,101206
19439578,Strong,Michelle Grace,,,2009-10-04,female,999-62-9392,18531 E Linvale Pl,,80013-4700,Julia Sarabia,248a7be4-fd58-40dd-a312-fdfaf5b34527,Aurora,Colorado,,,,Michelle Grace Strong,100953
19443640,Thayer,Keesha Sara,,,2010-12-08,female,999-58-6330,530 W Spruce Way,,80027-2704,Willa Dooley,34224f21-f21a-4f10-858a-880bb351c090,Louisville,Colorado,,,,Keesha Sara Thayer,102255
19437859,Grundner,Jonah Kristian,,,2012-08-13,male,999-38-6154,3382 DARTMOUTH AVE,,80305-3440,Verónica Mora,70a1791a-5f39-4832-9bfc-ebde7391af79,Boulder,Colorado,,,,Jonah Kristian Grundner,100181
19441123,Kniseley,Karl Ed,,,2012-10-28,male,999-39-2942,426 S Eliot St,,80219-2920,Chantell Daugherty,5bcb6689-e067-41bd-92cc-97c31a6ea321,Denver,Colorado,,,,Karl Ed Kniseley,101416
19441546,Smith,Jeran Theo,,,2011-10-19,male,999-59-1048,10340 Newcombe Ct,,80021-3719,Tanika Macejkovic,7bc34c02-4e6e-49c8-8598-8695bdf86590,Broomfield,Colorado,,,,Jeran Theo Smith,101557
19441930,Harris,Christian Willard,,,2009-09-04,male,999-30-3644,10001 E Evans Ave APT 48B,,80247-3553,Letitia West,2c8ef39a-d526-4742-ae25-e33d7525df65,Aurora,Colorado,,,,Christian Willard Harris,101685
19441288,Freeman,Jovon Percival,,,2012-04-19,male,999-69-6691,555 S Perry St,,80219-2529,Elida Harvey,7d41b868-f0e6-4689-8225-387389cea09e,Denver,Colorado,,,,Jovon Percival Freeman,101471
19439575,Adams,Nancy Carol,,,2014-02-03,female,999-71-9174,24016 E Kettle Pl,,80016-1351,Yuri Little,5731dc21-7a8a-4a14-b7dc-29e0dd0e0f7d,Aurora,Colorado,,,,Nancy Carol Adams,100952
19442455,Mcguire,Sara Rylee,,,2010-09-21,female,999-56-3401,2194 S Richfield Way APT AA106,,80013-4841,Bev Kemmer,92f3676c-74db-4dac-9064-8dae84b9dc73,Aurora,Colorado,,,,Sara Rylee Mcguire,101860
19443082,Ferradas,Diego Alejandro,,,2009-01-24,male,999-55-2150,6093 S Fairfax Ct,,80121-3301,Merlyn Roob,d96bac25-282e-4cb0-a490-694d6ddc8b43,Centennial,Colorado,,,,Diego Alejandro Ferradas,102069
19443760,Davis,Hollyann Mandy,,,2010-04-17,female,999-82-9081,1620 S Zenobia St,,80219-4351,Lynn Kertzmann,0dee434e-7123-4dab-aff3-bd085c629642,Denver,Colorado,,,,Hollyann Mandy Davis,102295
19440589,Scheck,Macy Yvonne,,,2013-05-18,female,999-59-3549,4234 W 61st Pl,,80003-6709,Catina White,faa43b32-43e1-4c0b-b247-f98a3c8475db,Arvada,Colorado,,,,Macy Yvonne Scheck,101238
19443373,Rivera,Rolando Perez,,,2012-02-20,male,999-18-2832,490 Washington Ave APT A,,80102-8167,Leonore Gutmann,74cd7071-4d23-47fc-9e3f-e06c22c510ab,Bennett,Colorado,,,,Rolando Perez Rivera,102166
19440922,Moreland,Ashley Zoe,,,2013-03-30,female,999-71-8653,864 Dakota Ln,,80516-6572,Kyoko Glover,0ec61a67-0ceb-42ea-b575-44e680df16f0,Erie,Colorado,,,,Ashley Zoe Moreland,101349
19441726,Whitmore,Madeline Nell,,,2011-06-03,female,999-18-2406,26931 E Briarwood Cir,,80016-7507,María Eugenia Menéndez,7e9964b7-e735-45cb-b75d-2f178caa83c3,Centennial,Colorado,,,,Madeline Nell Whitmore,101617
19438793,Banks,::firstname::,,,2013-03-08,female,999-64-1123,18231 Cottonwood Dr ,,80138-8934,Daniel Zboncak,96a8d317-b31e-4745-b2ec-b4153857e2e8,Parker,Colorado,,,,::firstname:: Banks,100644
19443208,Lopez,Melody Abril,,,2014-08-24,female,999-50-4289,4210 E 100th Ave LOT 577,,80229-3037,Amee Boyer,eff6ed93-86fd-4ff6-a2cd-f3c0ed83b7ec,Thornton,Colorado,,,,Melody Abril Lopez,102111
19442845,Barcenas,Citlali Tina,,,2012-02-23,female,999-66-9405,18937 E Ithaca Dr,,80013-5412,Marsha Wehner,c5f9dc30-03c0-4d15-a317-293543f46f48,Aurora,Colorado,,,,Citlali Tina Barcenas,101990
19439968,Davinroy,Meghan Robin,,,2013-01-25,female,999-96-2998,3019 Sheridan Blvd,,80214-8543,Alishia Torphy,30bfff4e-867e-4bbe-8196-f5a97eafa9b2,Wheat Ridge,Colorado,,,,Meghan Robin Davinroy,101031
19439857,Stockweller,Alexander Timot,,,2010-07-01,male,999-71-3255,23645 E Grand Pl,,80016-5503,Bree Lueilwitz,928c8477-4d5f-4a9f-925e-ccb07a4012bd,Aurora,Colorado,,,,Alexander Timot Stockweller,100650
19441447,Martin,Yoselin Annabelle,,,2014-03-28,female,999-85-1834,30754 Kings Valley Dr,,80433-7421,Maris Gleichner,e555bd4a-40a8-4f9b-b9ba-afc4c158b03f,Conifer,Colorado,,,,Yoselin Annabelle Martin,101524
19441741,Brooks,Deborah Mary,,,2010-06-01,female,999-34-2438,5245 S Fraser St,,80015-2276,Barbie Renner,f7db81ca-4580-4379-816a-63d54e7014d9,Aurora,Colorado,,,,Deborah Mary Brooks,101622
19438459,Spencer,Sarah Kyla,,,2013-08-01,female,999-92-8856,504 BEAUPREZ            AVE,,80026-3456,Lawanna Toy,256a23a5-8328-4bee-9d2f-aa623ca1157e,LAFAYETTE,Colorado,,,,Sarah Kyla Spencer,100481
19442554,Soto,Jose Hugo,,,2009-05-22,male,999-10-2764,8737 Gardenia Cir,,80005-1401,Annelle Vandervort,4d973692-2f52-4115-b0ce-1d5ccd56087d,Arvada,Colorado,,,,Jose Hugo Soto,101893
19441822,Titterton,Kevin Benson,,,2014-04-17,male,999-35-4466,851 Inca Pkwy,,80303-2605,Cathleen Walker,3173526f-0962-47d4-82a5-e82f259a8a87,Boulder,Colorado,,,,Kevin Benson Titterton,101649
19436340,Starling,Madison Kyle,,,2009-04-07,female,999-13-2108,425 S Galena Way APT 1-105,,80011-5825,Chanelle Hansen,ab7603f7-d87c-451c-8e2a-c16edbffe1a1,Aurora,Colorado,,,,Madison Kyle Starling,100002
19440994,Erwin,Wyatt Lesley,,,2011-01-12,male,999-82-2915,2019 Infinity Cir UNIT 209,,80401-7354,Karly Wehner,6e508c63-35f8-4f64-b5ca-6b70a31386f2,Golden,Colorado,,,,Wyatt Lesley Erwin,101373
19441354,Marsden,Alexis Cynthia,,,2014-11-28,female,999-96-6218,195 Wellington Ave,,80026-1154,Billi Kling,30f15815-db9a-45ca-ae2e-3bc44c88c771,Lafayette,Colorado,,,,Alexis Cynthia Marsden,101493
19443454,Ramirez,Erik Ángel,,,2012-11-26,male,999-51-9865,1300 Golden Cir APT 101,,80401-3615,Carlota Kozey,ed1f8989-16a0-48f8-8647-d36b7027884a,Golden,Colorado,,,,Erik Ángel Ramirez,102193
19442116,Gulevich,Grant Sidor,,,2009-08-27,male,999-57-8386,4240 Ingalls St,,80033-5129,Mónica Mesa,69a30cf9-6a74-41ff-9b23-940e76e37fc8,Wheat Ridge,Colorado,,,,Grant Sidor Gulevich,101747
19442047,Willems,Declan Carlo,,,2014-01-21,male,999-57-2136,6442 W Morraine Pl,,80128-5735,Chau Berge,ef1cf648-b579-46d1-b5c3-70a08a2de302,Littleton,Colorado,,,,Declan Carlo Willems,101724
19441156,Kendall,Ari Todd,,,2010-07-15,male,999-65-9153,3545 S Nelson Cir UNIT 9-102,,80235-1231,Caitlin Brown,3a582923-68f0-499e-8bd7-1759bd1259e2,Denver,Colorado,,,,Ari Todd Kendall,101427
19443601,Mccarthy,Midori Benika,,,2012-08-02,female,999-29-9636,4656 S Dillon Ct UNIT M,,80015-1175,Chau Ondricka,8b7c2a3f-ab6b-4b70-8bb0-955ecb737081,Aurora,Colorado,,,,Midori Benika Mccarthy,102242
19438984,BABY BOY,Eli Owen,,,2011-08-22,male,999-37-2718,10162 w-burgundy Dr,,80127-2576,Farrah Kuhn,b4f1a0bb-acd4-40b4-9f9b-58794967bb2f,Littleton,Colorado,,,,Eli Owen BABY BOY,100733
19440586,Knoblauch,Christopher Ekkehard,,,2014-03-16,male,999-17-3110,505 Kenton St,,80010-4522,Gabriela Nikolaus,1cb23e33-4423-4bbd-8a25-ebdc6da4732e,Aurora,Colorado,,,,Christopher Ekkehard Knoblauch,101237
19439324,Beiler,Irene Leigh,,,2001-01-27,female,999-58-9003,6048 S Biscay Way,,80016-3823,Beata Hartmann,2f5584ea-81a9-4287-9502-3004abafac83,Aurora,Colorado,,,,Ms. Irene Leigh Beiler,100890
19438271,Vargas,Evelyn Emily,,,2013-11-03,female,999-42-6107,3104 Eudora St,,80239-7018,Velva Batz,c8a78fd7-0aa5-4c10-921d-7e54fa8409f3,Denver,Colorado,,,,Evelyn Emily Vargas,100387
19438696,Weisz,Caleb Jozsi,,,2012-07-15,male,999-62-5206,650 North St APT 1A,,80304-3292,Janell Trantow,c4ceff4a-88a6-49bc-a958-f9b9f14295df,Boulder,Colorado,,,,Caleb Jozsi Weisz,100598
19438025,Norwood,Charity Arlene,,,2019-01-18,female,999-10-9720,5247 Perry St,,80212.0,Britany Langosh,d44348f1-b976-468a-80de-5b550839bccc,Denver,Colorado,,,,Charity Arlene Norwood,100264
19441504,Howard,Zeffie Livia,,,2014-11-30,female,999-68-4683,17118 Campion Way,,80134-9123,Berta Franecki,0a80edcb-e94d-4434-9020-ae05a0b1bcdc,Parker,Colorado,,,,Zeffie Livia Howard,101543
19440652,Koester,Cole Maximilian,,,2011-07-12,male,999-88-4247,620 Grandview Mdws Dr UNIT A202,,80503-8963,Lilliam Hegmann,88004657-6005-4f5d-af83-ed3e418874d5,Longmont,Colorado,,,,Cole Maximilian Koester,101259
19441585,Elliott,Connor Brewster,,,2010-12-08,male,999-76-9141,702 E 12th Ave APT 6A,,80203-2663,Daniele Wunsch,0d9baffb-b5ba-42ec-bac2-20022cefedf7,Denver,Colorado,,,,Connor Brewster Elliott,101570
19437983,Dwernychuk,Dawson,,,2011-01-01,male,999-73-2106,833 E 14th Ave APT 309,,80218-1882,Caridad Valadez,9f09b9b1-1e5a-445c-a496-83c66777674a,Denver,Colorado,,,,Dawson Dwernychuk,100243
19438327,GIRL,BABY,,,2012-07-20,female,999-44-7058,13712 67th Pl.,,80004-2028,Nyla Little,c55e402b-cf36-42be-a4c1-5ca0d00d0237,Arvada,Colorado,,,,BABY GIRL,100415
19443139,Sigala,Samuel Jesús,,,2009-03-05,male,999-60-8217,14241 W 86th Pl,,80005-5864,Effie Mosciski,85870679-e859-4add-98a3-4ca168bc22f3,Arvada,Colorado,,,,Samuel Jesús Sigala,102088
19443796,Thomas,Dena Maya,,,2009-11-23,female,999-50-3564,7041 Dahlia St,,80022-1828,Genesis Cruickshank,89d60430-43bd-468d-bbbd-4702fadca5ca,Commerce City,Colorado,,,,Dena Maya Thomas,102307
19440931,Poyton,John Marlon,,,2014-08-15,male,999-24-8814,6026 E Geddes Cir,,80112-1519,Marta Escalante,857810f3-7b29-40e2-a576-85a64d224ef4,Centennial,Colorado,,,,John Marlon Poyton,101352
19438096,Lucero,Alyssa Karina,,,2011-06-22,female,999-41-6359,5647 S Fox St APT A,,80017-6661,Sherise Lynch,05c52609-1f02-4d3a-a78d-1cebd487b4de,Aurora,Colorado,,,,Alyssa Karina Lucero,100300
19442590,Velazquez,Joshua Juan,,,2010-10-19,male,999-30-9174,5333 W Center Ave APT 808,,80226-3651,Sheena Bednar,13c48eb4-ee7b-4bc2-b42d-24c379755c8f,Lakewood,Colorado,,,,Joshua Juan Velazquez,101905
19442281,Barrett,Heather Nevina,,,2013-02-09,female,999-43-4568,11091 Shadowbrook Cir,,80130-6934,Kit Gerlach,bfe81340-3867-484e-bf4a-ccb4afca3cbe,Hghlnds Ranch,Colorado,,,,Heather Nevina Barrett,101802
19437771,M,AE,,,2013-06-14,female,999-52-3764,4826 Milwaukee St,,80216-2921,Veta Ritchie,723152b0-e628-4219-b5c5-0cd9399a9d19,Denver,Colorado,,,,AE M,100137
