EnterpriseID,LAST,FIRST,MIDDLE,SUFFIX,DOB,GENDER,SSN,ADDRESS1,ADDRESS2,ZIP,MOTHERS_MAIDEN_NAME,MRN,CITY,STATE,PHONE,PHONE2,EMAIL,ALIAS,LINK_ID
19438336,Ducy,JJ,,,2013-12-15,male,999-87-7092,920 Timbervale Trl.,,80129-2601,Marisol Banda,846c55a7-982d-47b8-8348-33ed5028643c,Hghlnds Ranch,Colorado,,,,JJ Ducy,100420
19438688,Grindelspalling,Zachary Renfred,,,2012-12-29,male,999-51-9978,12790 Espera Way,,80134-6660,Josefine Konopelski,ade45b9a-a32e-4cca-a634-ed6468be0b31,Parker,Colorado,,,,Zachary Renfred Grindelspalling-Si,100594
19438128,Friend,Rebecca Alma,,,2010-03-12,female,999-95-4612,4102 W Rice Pl,,80236-4032,Yang Feest,3d60ca58-6d89-4e25-b6bb-ded50a9706cc,Denver,Colorado,,,,Rebecca Alma Friend,100316
19438000,Street,Brian M.N.U,,,2012-12-10,male,999-55-5139,1700   Milwood   Dr,,80020-5848,Graciela Calvillo,de14276e-03e6-4dbf-9d9f-1dc48799e199,Broomfield,Colorado,,,,Brian M.N.U Street,100252
19438650,Mckee,Kara Hisolda,,,2011-10-10,female,999-73-4678,915 Kohl St,,80020-1822,Sandie Langworth,bc51f8d4-7e24-4506-b96e-37812a5972a3,Broomfield,Colorado,,,,Kara Hisolda Mckee,100575
19439034,Maas,Jon Bo,,,2013-06-09,male,999-25-6329,1577 Meyerwood Cir,,80129-1819,Laquanda Fahey,13e207ff-502f-4a44-9604-311ae803dc0b,Hghlnds Ranch,Colorado,,,,Jon Bo Maas,100758
19438328,Line,Devonnaire Demsas,,,2009-10-16,male,999-12-3144,11731 West 75th Dr,,80005-5326,Beatriz Sanabria,74fb0f96-9678-4029-b1ae-c74cb1fda64c,Arvada,Colorado,,,,Devonnaire Demsas Line-Craig,100416
19437936,Alexander,Br@ndon,,,2010-09-29,male,999-95-8424,7616 Blue Wat3r,,80108-8564,Reagan Pfannerstill,3cf32bab-5f82-4440-a5ec-16b2b9f38132,Castle Rock,Colorado,,,,Br@ndon Alexander,100220
19439900,Salazar,Valeria Guiomar,,,2009-02-02,female,999-97-4863,12426 Forest View Street,,80020-7936,Shirleen Pacocha,350e78df-b2f3-4e3b-907c-e608c57e0f4f,Broomfield,Colorado,,,,Valeria Guiomar Salazar,100780
19438178,Mavromatis,Marlee Hebe,,,2010-08-20,female,999-94-6777,16172 E DORADO PL,,80015-4034,Marisol Galindo,f5ad5ef6-72e7-42a0-913d-096cbac4aa8f,CENTENNIAL,Colorado,,,,Marlee Hebe Mavromatis,100341
19438338,Dowlling,Keenen Samuel,,,2014-09-18,male,999-75-3260,14251 EAST DICKINSON DR. #D,,80014-2372,Gena Wintheiser,f8aff39f-ba8f-4e97-bb70-8bc24f0c903d,Aurora,Colorado,,,,Keenen Samuel Dowlling,100421
19437687,Shelby,Nicholas Jacob,,,2011-05-04,male,999-41-4457,7209 S HUDSON WAY,,80122-2546,Lyndia Gaylord,6af0ceee-51ca-4c0e-8d03-c858e7877c9d,CENTENNIAL,Colorado,,,,Nicholas Jacob Shelby,100094
19437561,Bu'rns,RavynSummer,,,2013-01-15,female,999-80-4329,335 DUSK ROAD,,80005-3238,Rutha Gibson,c4a8984f-47ba-4e5f-a754-92b60b470832,Arvada,Colorado,,,,RavynSummer Bu'rns,100034
19438720,Ingram,Nick Spike,,,2008-07-30,male,999-56-1831,5823 S JERICHO WAY,,80241-2064,Vernice Gutmann,ee68b786-7945-4fad-a4fd-98e35526580f,Thornton,Colorado,,,,Nick Spike Ingram,100610
19438540,Sanchez,Jayson Gabr,,,2009-04-12,male,999-91-6472,5105 E 34,,80207-1938,Natasha Schmeler,89ce2ef7-6655-42d8-b720-b33fb1d23ce5,Denver,Colorado,,,,Jayson Gabr Sanchez,100521
19437788,Green,Chase Stewart,,,2014-03-10,male,999-48-2239,7230 S Polo Ridge Dr,,80128-2506,Rosina Romaguera,bd3d811c-4bb2-4835-b885-5346ba6f7365,Littleton,Colorado,,,,Chase Stewart Green,100146
19438807,Stockwelller,Alexander Timothy,,,2014-02-05,male,999-71-3255,23645 E Grand Pl,,80016-5503,Bree Lueilwitz,928c8477-4d5f-4a9f-925e-ccb07a4012bd,Aurora,Colorado,,,,Alexander Timothy Stockwelller,100650
19438952,Hyde,Taylor-Ardagh,,,2012-07-26,male,999-86-6189,2180 Cedar Ave,,80223-1717,Dena Price,f947323d-337f-43c5-b6fb-0cb9f23af1ad,Denver,Colorado,,,,Taylor-Ardagh Hyde,100722
19437888,Meinert,Zakary,,,2012-08-13,male,999-23-9875,2557 E 31st St APT C-206,,80216-4892,Virgina Aufderhar,ddec5a62-9135-4736-a20d-413e869b0600,Denver,Colorado,,,,Zakary Meinert,100196
19438712,Robinson,Haley Bridget,,,2010-06-11,female,999-31-5172,9433 W Wagon Trail Cir,,80123-1967,Katharine Dach,fabc75a3-5ff5-404f-9177-0937eae1d12a,Littleton,Colorado,,,,Haley Bridget Robinson,100606
19438038,Telling,Lorna A,,,2009-04-24,female,999-55-5596,9173 PRINCETON ST.,,80130-4191,Lieselotte Grimes,20b4ea32-8884-4685-82b9-c879f43bbec3,HGHLNDS RANCH,Colorado,,,,Lorna A Telling,100271
19438730,Campbell,Millie Keya,,,2011-04-06,female,999-99-5389,93744 HURON ST,,80127-5774,Ginette Champlin,0b3e7a9c-a3ff-4ac1-a66b-68757156bc00,Littleton,Colorado,,,,Millie Keya Campbell-King,100615
19438746,Brown,Madelyn',,,2011-12-09,female,999-99-4848,19670 Clubhouse Dr APT 120,,80138-6213,Kam Beatty,7dcae836-7f09-4b3e-91db-13fca21318cb,Parker,Colorado,,,,Madelyn' Brown,100623
19438672,Speiser,Dana Noreen,,,2010-01-26,female,999-77-3663,4445 W Lansing Cir,,80227-2763,Angel Treutel,7406cca1-621d-4d8c-ad5b-f076ef4a3961,LAKEWOOD,Colorado,,,,Dana Noreen Speiser,100586
19438162,Goodwin,Kyle Sanford,,,2011-10-12,male,999-84-7868,3427 South Glencoe St APT 101,,80011-5992,Carla Garica,2b78bb6c-3fa5-481f-ba2e-7e2c81b78931,Aurora,Colorado,,,,Kyle Sanford Goodwin,100333
19438972,MacLean Sutterfield,Rylee,,,2014-02-11,female,999-69-4024,14038 Mckay Park Cir,,80023-6527,Melvina Hilpert,b73e782f-65e7-46a0-8d02-66626b203181,Broomfield,Colorado,,,,Rylee MacLean Sutterfield,100729
19438474,Peales,B Lindon,,,2012-11-11,male,999-78-7339,6253 Turnstone Pl,,80015-4240,Season Brown,b235e1dd-d181-47b6-aae1-ca4d6c31eace,Centennial,Colorado,,,,B Lindon Peales,100489
19437672,Cooper,Saxon Corwin,,,2013-05-28,male,999-71-7675,9581 Pearl Cir UNIT 101,,80134-4220,Casandra Leffler,3299f1ed-afd0-4b48-a2ed-0ce57b7465d9,Parker,Colorado,,,,Saxon Corwin Cooper-Vandy,100086
19438424,Stehle,Heather Margarethe,,,2013-09-24,female,999-86-1976,14010 E Harvard Pl APT 418,,80014.0,Samara Nienow,ee846703-d1b3-4890-99f5-faa1a9c3c0aa,Aurora,Colorado,,,,Heather Margarethe Stehle,100464
19438866,Gonzalez,Natalie Macarena,,,2010-07-03,female,999-26-8018,9606 W 57th Pl,,80002-2125,Joie Treutel,60aa835a-75e7-46a8-b8d0-59ae0e898899,Arvada,Colorado,,,,Natalie Macarena Gonzalez,100679
19438981,Halloran,BABYGIRL GIRL,,,2013-08-03,female,999-83-3582,3627 Silverton St,,80301-3614,Christian Rogahn,754b3a17-3be9-4416-882d-2d4edd82bcff,Boulder,Colorado,,,,BABYGIRL GIRL Halloran,100732
19438862,Medina,Alize Fatima,,,2014-01-01,female,999-40-4452,2915 Jasmine St,,80207-2819,Leticia Benavides,653c33a6-58fc-4171-b108-ec4f85b7eed2,Denver,Colorado,,,,Alize Fatima Medina,100677
19438034,Green,Victoria-Xenthe,,,2012-06-22,female,999-94-3502,11962 E  OHIO  AVE,,80012-3256,Siobhan Gerlach,291538c3-17be-4492-9954-09afbdc031ad,Aurora,Colorado,,,,Victoria-Xenthe Green,100269
19438850,LNU,Anna Beth,,,2010-04-17,female,999-20-5388,8204 sheridan bl                apt 3003,,80003-6134,Veronique Grady,f498e036-3bac-4572-8450-bb1c086554c8,Arvada,Colorado,,,,Anna Beth LNU,100671
19437908,Scott,Liam Warren,,,2013-02-12,male,999-46-1172,7550        Coors St,,80233,Fanny Lakin,f6b57efb-391f-4b4d-9b0c-351a3df15f7a,Thornton,Colorado,,,,Liam Warren Scott,100206
19437650,Vigil,Antonia Maxine,,,2009-10-18,female,999-60-3619,564 Potomac St APT A,,80011-8640,Laura Becerra,77679d62-d2c1-45b4-a99e-aeb04fc75859,Aurora,Colorado,,,,Antonia Maxine Vigil,100075
19438050,Beetham,Kyle L,,,2010-03-02,male,999-34-2066,1612 Saratoga Dr,,80026-9036,Jule Okuneva,0725bebc-d43f-453e-8eba-e07d168df47d,Lafayette,Colorado,,,,Kyle L Beetham,100277
19438476,Vivas,Marcos,,,2009-01-05,male,999-70-3528,7707 QUAY ST,,80003-2318,Rufina Stark,5619fd62-bf84-4374-a7c9-17a89ce48afa,Arvada,Colorado,,,,Marcos Vivas,100490
19437692,Loomis,Alexis ,,,2010-11-06,female,999-51-1953,19252 E Adriatic Pl,,80013-6205,Marquetta Prosacco,36a6ba99-57d5-4f4a-ace8-a3ff7ba78298,Aurora,Colorado,,,,Alexis  Loomis,100097
19438988,Johnson,Jerray Louis,,,2011-02-24,male,999-52-1563,8355 Gopher Ct,,80134-2741,Han Bogisich,2ee26ace-84d6-488d-b346-b5feba8c0921,Parker,Colorado,,,,Jerray Louis Johnson,100735
19438430,Freiinvonfeilitzsc,Gerda,,,2013-07-03,female,999-59-8652,4801 S Acoma St   Unit 1,,80110-6554,Samatha Farrell,5662980a-9116-4040-a68d-8c16bcbc089b,Englewood,Colorado,,,,Gerda Freiinvonfeilitzsc,100467
19439326,Hersh,Annabella Leila,,,2009-12-23,female,999-95-9616,2332 South-Xavier St,,80219-5010,Carin Zemlak,49b01105-c6b3-4073-a94c-7645d74b9934,Denver,Colorado,,,,Annabella Leila Hersh,105462
19438108,Diaz,Nathan!e,,,2013-11-22,male,999-22-5138,799 Thornwood Cir,,80503-7694,Eva Córdova,ac67995b-dc14-4ac6-9273-4a64fba579a8,Longmont,Colorado,,,,Nathan!e Diaz,100306
19439396,Servin,Antonio,,,2007-03-01,male,999-82-9052,15899 13th Pl-APT 108,,80011-7228,Lizeth Mills,292f3bb9-5ee7-4ba8-8daa-f2f40b1df3e2,Aurora,Colorado,,,,Antonio Servin-Mendoza,105465
19439910,Carranza,Edgar Aníbal,,,2009-01-29,male,999-22-3923,378 Potomac Way APT D108,,80011-8581,Katharyn Stark,cf88c66f-5c07-4f13-95c9-3ede22041ff6,Aurora,Colorado,,,,Edgar Aníbal Carranza,100783
19438278,Slocum O'Brien,Hailey Melaney,,,2009-04-18,female,999-18-1341,970 S Upham               St.,,80226-4522,Alleen Kertzmann,b99875a0-4169-4a26-b53f-b72525256565,Lakewood,Colorado,,,,Hailey Melaney Slocum O'Brien,100391
19439919,Medina,Mariah Anabel-Louisa,,,2013-09-10,female,999-38-2125,2105 Hackberry Cir,,80501-0912,Lela Spinka,30f91032-c121-445f-a1e8-a69bfd0d5040,Longmont,Colorado,,,,Mariah Anabel-Louisa Medina,100786
19437709,Buswell,Brittney Libby,,,2009-03-05,female,999-23-7300,6766 s frankfort ave,,80122-1314,Tillie Friesen,acc0d61e-1cab-4c07-9c7c-2c8f7fec6be4,CENTENNIAL,Colorado,,,,Brittney Libby Buswell,100106
19438332,Hunter Wills,Isaiah Luwam,,,2013-04-17,male,999-11-9113,13032 EMERSON STREET,,80241-1150,Leandra Green,4ff9dd2e-c1ab-4e78-847d-74e76ad7447c,Denver,Colorado,,,,Isaiah Luwam Hunter Wills,100418
19437736,Mondragon,Layliane Juana,,,2014-02-01,female,999-70-5867,514 Newton St,,80219-2630,Sherley Hermann,64a45a7c-7d9e-49db-9de4-30f62af01fba,Denver,Colorado,,,,Layliane Juana Mondragon,100120
19437670,Hawkins,Jared Lee,,,2009-07-25,male,999-66-6754,3456 Friendship       Rd.,,80239-5679,Vinita Rice,a4e25540-8525-497e-911a-5508c155e000,Denver,Colorado,,,,Jared Lee Hawkins,100085
19437946,Sharp,Lauren Cassie,,,2014-08-20,female,999-49-3005,11428 parker  Rd.,,80138-7813,Lashon Auer,f39ebb43-410a-415c-a53b-30aca29a9a14,Parker,Colorado,,,,Lauren Cassie Sharp,100225
19439122,Brady,Rosalie Olive,,,2009-08-08,female,999-68-3608,7004 E Ohio Dr,,80224-1535,Magdalen Ullrich,0052493d-b837-4199-a05b-d8016534ab9c,Denver,Colorado,,,,Rosalie Olive Brady,105459
19438992,Jinenez,Mya-Xi JinKyong,,,2011-12-11,female,999-38-1885,46450 liberty drive,,80205-3334,Loyce Romaguera,d866c516-2d52-47ee-9563-64c265d59d26,Denver,Colorado,,,,Mya-Xi JinKyong Jinenez,100737
19438364,Salazar,L_,,,2013-04-14,female,999-32-2684,5111 W PORTLAND DR,,80212-2710,Niki Schmitt,ba5c2e8c-98c8-4e5c-a1ad-7abd13c0b872,Denver,Colorado,,,,L_ Salazar,100434
19438190,Graciano,Ailyn Tullia,,,2013-02-22,female,999-10-8158,delaware st,,80110-5648,Chong McClure,38bb9b53-a10a-4a86-abc3-f4b57ce49fec,Englewood,Colorado,,,,Ailyn Tullia Graciano,100347
19438346,Ara Mirzai,Latty,,,2014-11-01,female,999-47-8139,11011 Benton Way,,80124-6002,Florida Labadie,06f9b36a-da46-465a-8a83-8d9a30eae786,Lone Tree,Colorado,,,,Latty Ara Mirzai,100425
19438292,Dyrdal,Abigail,,,2009-01-25,female,999-63-9368,290 El Paso                   Blvd,,80206-2309,Cecilia Hahn,565ec203-6368-471a-9947-840898fa35e3,Denver,Colorado,,,,Abigail Dyrdal,100398
19438322,Goytiom,Franklin Dante,,,2010-12-23,male,999-73-5481,3157 E                     152ND  ST,,80020-5243,María Teresa Barreto,cede0d68-f34a-4bac-bd31-c4e676383f29,Broomfield,Colorado,,,,Franklin Dante Goytiom-Decarlo,100413
19439044,Kroeker,Abigail Aysegül,,,2014-09-10,female,999-63-5033,654____St,,80014-4080,Tiffiny Reinger,025c4af6-f61b-40c4-aab4-d37509908230,Aurora,Colorado,,,,Abigail Aysegül Kroeker,100763
19437702,Haley,Sean Lenny,,,2019-08-23,male,999-67-3800,8306 snow willow ct,,80108-3624,Delma Goodwin,a067891f-4119-4c58-b055-51fa761bcd96,CASTLE PINES,Colorado,,,,Sean Lenny Haley,100102
19438566,Armenta,Mark Francisco,,,2010-10-17,male,999-73-9454,810 20th st apt 404,,80601-8776,Jovita Keeling,ccc8f82a-c97e-433c-b71f-fdea5db5b4a8,BRIGHTON,Colorado,,,,Mark Francisco Armenta,100533
19439392,Mendoza,Adriana Soledad,,,2010-09-11,female,999-23-1142,13960 E 104th Dr,,80212-2414,Francie Kiehn,695765a9-efbf-4fb3-8a08-de7781ffb930,Denver,Colorado,,,,Adriana Soledad Mendoza,105464
19438438,Quiroz Ramirez,Victoria Zoe,,,2012-09-02,female,999-59-6363,2462 Glenarm Pl APT B,,80205-3174,Cori Aufderhar,4c31edde-ef34-45d8-abd7-8f68b6fa713a,Denver,Colorado,,,,Victoria Zoe Quiroz Ramirez,100471
19439939,Medellian,Setrag Rupen,,,2014-03-30,male,999-96-1890,5431 Lenox Ct,,80104-5446,Trena Nitzsche,bb066315-2e95-41e8-82bb-aa9d1229a9fe,Castle Rock,Colorado,,,,Setrag Rupen Medellian,105466
19438206,Paredes,Enrique Sebastião,,,2010-01-06,male,999-76-1641,6882 S Marion Cir E,,80123.0,Ouida Hauck,a9d3a2af-ae82-4364-ac5f-f1a74f921ccd,Littleton,Colorado,,,,Enrique Sebastião Paredes,100355
19437828,Olivas,Lucia Nayeli ,,,2012-12-28,female,999-85-7174,11192 Albion Way,,80233-3730,Cierra Labadie,423cbdc6-1639-466b-b699-09a54b74e5c6,Thornton,Colorado,,,,Lucia Nayeli  Olivas,100166
19438906,Sherbert,Bay Ran Ran,,,2015-05-27,male,999-11-6615,368 Powers Ave apt #101,,80120-1731,Johanna Jast,7c0565a5-e9b2-4400-8fce-20e44df4b528,LITTLETON,Colorado,,,,Bay Ran Ran Sherbert,100699
19438284,Chapman,Cydney Leonella,,,2009-11-12,female,999-61-7472,7770 E 135nd Pl                Unit B,,80305-5435,Micki Doyle,fdbdeee9-e3a4-4e02-a0d8-1c6cdb2c6365,Boulder,Colorado,,,,Cydney Leonella Chapman,100394
19437535,Johnston,Joshua Zac,,,2009-08-26,male,999-40-8458,348 S Aurora Ave,,80013-4517,Edris Walsh,c0f579ba-f293-4db5-9b25-b62c54536b22,Aurora,Colorado,,,,Joshua Zac Johnston,100021
19439934,Esparza,Vanessa Fatima,,,2010-08-12,female,999-76-5237,1548 N Ogden St APT 304,,80218-1459,Kina Stroman,50af5748-b888-4797-9ad7-302dde109b5e,Denver,Colorado,,,,Vanessa Fatima Esparza-Martinez,100791
19445588,Christensen,Daniel Klaus,,,2010-06-16,male,999-93-9354,11884 Claude Ct,,80233-1310,Jamey Lindgren,2df729f1-47f5-44f3-90ac-69c6295b6a07,Northglenn,Colorado,,,,Daniel Klaus Christensen,105467
19438252,,Yareli Xóchitl Soto,,,2012-10-29,female,999-98-9652,2874 S Hazel Ct,,80022-9428,Ruby Terry,095edfdf-1266-4805-80ad-6db0ed9e5528,Commerce City,Colorado,,,,Yareli Xóchitl Soto,100378
19437576,Lopez Castillo,baby girl,,,2011-01-22,female,999-45-1846,17775 E Aberdeen Pl,,80016-3203,Dimple Heathcote,313b6c23-7ad0-4531-a2ed-e2a4a40411df,Aurora,Colorado,,,,baby girl Lopez Castillo,100041
19438856,Chavez,Serenity Lucia,,,2014-01-26,female,999-69-9664,12207 W 2nd Pl APT 7303,,80228-1561,Hilma Kunze,dc9da003-c41b-45cf-922b-e37c46f0171a,Lakewood,Colorado,,,,Serenity Lucia Chavez,100674
19438532,Bachofer,Michael Christian,,,2009-01-29,male,999-86-1544,1420 Joliet St,,80010-3440,Lila Hane,85ba12d4-3622-4af3-855a-0c6fed961e4f,Aurora,Colorado,,,,Michael Christian Bachofer,100518
19439120,Reilly Smith,Isaac Bertram,,,2011-02-07,male,999-34-4374,18123 Telforn    Ave,,80134-7746,Marylee Rohan,bca88c35-54b0-483e-98e3-0be62afd98f7,Parker,Colorado,,,,Isaac Bertram Reilly Smith,105458
19438818,Moreno,Jesus Osvaldo,,,2011-05-02,male,999-80-8635,7674 S Louthan St,,80120-3219,Dodie Rau,1b441039-b911-4ab7-89f0-e2971807082a,Littleton,Colorado,,,,Jesus Osvaldo Moreno,100655
19438198,Otero,Soloman Antero,,,2012-06-23,male,999-52-2439,12839   W Belmont Ave,,80219.0,Barbra Eichmann,9136feb0-05d5-4e7a-8dd3-f4b9b93b721b,DENVER,Colorado,,,,Soloman Antero Otero,100351
19438486,Delia Mendoza,Jaqueline,,,2014-09-23,female,999-60-2346,8312 PUMA RUN,,80260-5991,Cathleen Berge,0d891093-43cc-4673-8b57-b662b00cf26d,Thornton,Colorado,,,,Jaqueline Delia Mendoza,100495
19438274,Chacon,Matt César,,,2014-11-07,male,999-35-6049,7391    Laredo Way,,80401-1781,Kyong Williamson,54a923b6-7fa8-424d-940f-097ada21dac0,Golden,Colorado,,,,Matt César Chacon,100389
19436378,Ascolese,Anthony Tiziano,,,2015-09-13,male,999-93-9269,13786 W 58th Dr,,80220-5126,Rachele Emmerich,c55bb7ff-a6d5-4b5c-b631-fe2f061e9aac,Denver,Colorado,,,,Anthony Tiziano Ascolese,100015
19437852,Hernandez,Edwin Robert,,,2010-09-28,male,999-54-9312,7393 Braun St,,80005-2832,Deloise Marks,58b36721-081b-4581-81eb-2abb43a4b120,Arvada,Colorado,,,,Edwin Robert Hernandez,100178
19437718,Carver,David Bautista,,,2013-05-28,male,999-61-9426,9200 Myrna Pl,,80227-4769,Germaine Pagac,4db04681-142a-4f5c-99f6-70ab7f711ba8,Lakewood,Colorado,,,,David Bautista Carver-Archuleta,100111
19438844,Davila,Homero Walb,,,2009-02-15,male,999-72-5469,2024 Weston Ave,,80002-3631,Natisha Kemmer,e902b651-6c9f-453c-89da-d6afafc2060a,Arvada,Colorado,,,,Homero Walb Davila,100668
19437798,Berry,Eric Elvis,,,2014-12-01,male,999-76-2781,18767 E Whitaker Cir,,80003-1444,Agueda Nikolaus,4216f13f-8200-4e05-99b8-0398d2f84f74,Arvada,Colorado,,,,Eric Elvis Berry,100151
19438580,Maestas,Carlos,,,2010-01-08,male,999-99-4025,6605 E Nevada Pl,,80303-1833,Latina Brakus,a7842390-4cb5-4834-8e62-018eb42c7bff,Boulder,Colorado,,,,Carlos Maestas,100540
19437784,Hitt,Haley Tamsin,,,2014-02-26,female,999-26-3499,1503 Bradley Dr,,80305 7370,Fabiola Stiedemann,7314f8e9-12c2-4c87-a25a-c6f1ca7bfbb7,BOULDER,Colorado,,,,Haley Tamsin Hitt,100144
19437938,Foster,Maisy,,,2010-12-26,female,999-57-9664,10455 Hollyhock Ct,,80129-6311,Tammy Adams,3eef5817-de1c-4500-88ce-ce048cafcf64,Hghlnds Ranch,Colorado,,,,Maisy Foster,100221
19438840,Levario,David Christ,,,3009-03-28,male,999-99-2962,2821 Sterling Pl,,80003-1356,Jacque Johnson,dd3c3ea3-97f4-434b-9b6f-df02a5333df5,Arvada,Colorado,,,,David Christ Levario,100666
19437884,Funk,Matthew Conrad,,,2012-04-21,male,999-12-3584,9848 W KENTON CIR,,80022-,Pa Hessel,2a2b9f9f-6a41-481b-9cd4-4f1dfde881f8,Commerce City,Colorado,,,,Matthew Conrad Funk,100194
19438560,Garcia,Bianca Allison,,,2009-01-24,female,999-95-9732,46 North Prairie Pkwy,,80601-8766,Dani Senger,78be17f6-823c-4fdd-8ad1-48e0611dc3d1,Brighton,Colorado,,,,Bianca Allison Garcia,100530
19438550,Reckseen,Zak Vjenceslav,,,2011-10-31,male,999-65-6213,17933 E Iowa Dr,,80229-2535,Johanne Conn,746df3b1-bab5-4e87-b533-7eede3b477ed,Thornton,Colorado,,,,Zak Vjenceslav Reckseen,100525
19439000,White,Eden Maxine,,,2012-02-18,female,999-78-2302,6939 Village Rd,,80134-6234,Kirby Labadie,337d263b-c9ed-40a2-9a83-c3cbc08507ac,PARKER,Colorado,,,,Eden Maxine White,100741
19438832,Sorto,Raul Walberto,,,2011-08-31,male,999-17-5196,6482 E Costilla Pl,,80112.0,Madlyn Ziemann,64e38385-f5b8-4faa-9f6c-3a14db78f741,Centennial,Colorado,,,,Raul Walberto Sorto,100662
19438220,Nguyen,Bryan Dinh,,,2012-08-28,male,999-55-5836,22858 E Belleview Pl,,80015-6557,Minerva Vandervort,f065ebd2-2d75-42dd-9a93-a6b7b5384afe,Denver,Colorado,,,,Bryan Dinh Nguyen,100362
19438870,Marquez Gonzalez,Mikayla Nina,,,2013-11-06,female,999-10-4056,2520 S Saint Paul St,,80210-6219,Leeanna Jacobs,e3cbd4bf-0fca-46b9-ac91-f1abb0ebd095,Denver,Colorado,,,,Mikayla Nina Marquez Gonzalez,100681
19438254,Bustamante Pallares,Juan Diego Alejandro,,,2011-02-01,male,999-85-1031,14470 E 13th Ave APT H28,,80011-3731,Brenda Rippin,d82a8e74-88b6-4dbd-a89e-aa20493ed817,Aurora,Colorado,,,,Juan Diego Alejandro Bustamante Pallares,100379
19438960,Rovner,Benjamin Aleksy,,,2010-10-07,male,999-81-3383,12622 Buckhorn Creek        St,,80134-6672,Débora Vázquez,db110226-042c-4e9e-b577-168e5fb23a4d,Parker,Colorado,,,,Benjamin Aleksy Rovner,100725
19438546,Barstad,Francesca Annamarie,,,2013-11-28,female,999-19-7644,26 emery way apt 25,,80501-1559,Allyn Stark,845dca5c-16f0-463b-b955-06d3586fb386,LONGMONT,Colorado,,,,Francesca Annamarie Barstad,100523
19437990,Qi,Evan An,,,2011-07-12,male,999-81-3863,1522 S Kenton St,,80031-2101,Ozie Pfannerstill,786970c1-06a6-4293-8370-535c9a0fb8ee,Westminster,Colorado,,,,Evan An Qi,100247
19438809,Wellington,::firstname::,,,2011-11-09,male,999-55-4217,987 Rocky Rd,,80127-1850,Valencia Raynor,aeea8a9c-cbe3-4985-99c7-091807da157a,Littleton,Colorado,,,,::firstname:: Wellington,100651
19437850,Santos,Elena ,,,2012-05-17,female,999-63-8751,311 Rock Ave,,80401-9536,Maryann Upton,aeafe57b-30f9-4202-b241-3b76a7ae4827,Golden,Colorado,,,,Elena  Santos-Zamudio,100177
19438922,Francis,Dillon Riddock,,,2010-07-01,male,999-56-6791,302 Balsam St,,80226-3011,Sierra Leffler,12aa95c0-803a-49ab-b9f1-bf6f73c807d4,Lakewood,Colorado,,,,Dillon Riddock Francis,100707
