EnterpriseID,LAST,FIRST,MIDDLE,SUFFIX,DOB,GENDER,SSN,ADDRESS1,ADDRESS2,ZIP,MOTHERS_MAIDEN_NAME,MRN,CITY,STATE,PHONE,PHONE2,EMAIL,ALIAS,LINK_ID
19441694,Stockman,Justin Sandy,,,2010-11-11,male,999-90-7105,9710 W Jewell Pl,,80227-2102,Kasey Gerlach,8468637f-64da-4e62-97d7-4a2778623063,Lakewood,Colorado,,,,Justin Sandy Stockman,103171
19439199,Scanlan,Raymond Ward,,,2014-01-24,male,999-93-2891,1201 s Irving St,,80219,Katina Runolfsdottir,eb66cc53-26b0-4a55-a9cc-8b2ff9d9d1fc,Denver,Colorado,,,,Raymond Ward Scanlan,102374
19440764,Roderick,Ashley Myrtle,,,2014-08-24,female,999-57-6629,7270 Oasis Dr,,80108-8577,Jetta Lindgren,17b67442-b12d-446a-bf0a-3e58ad1de1aa,Castle Rock,Colorado,,,,Ashley Myrtle Roderick,102861
19438373,Aleman,Christopher Mateo,,,2013-06-11,male,999-21-3456,Ruby|Way,,80504-7749,Sina Schmitt,0e54e335-e920-44cb-b1b9-e7cf6d5536c0,Longmont,Colorado,,,,Christopher Mateo Aleman,100438
19439206,Emrich,Thadeus Lawrence,,,2006-12-19,male,999-15-8823,6016 Pierce St APT B,,80003-5367,Kacy Tromp,dd623f3f-95d1-4b03-a9c5-3fa050ee9dca,Arvada,Colorado,,,,Thadeus Lawrence Emrich,102376
19441433,Durfey,Bridgett Ellen,,,2010-09-11,female,999-86-2018,2505 Spring Hill Ct,,80129-4338,Carrie Wisoky,c6f0e10d-f654-4d1a-a2a6-e7e095761039,Hghlnds Ranch,Colorado,,,,Bridgett Ellen Durfey,103084
19440455,Gottsegen,Benjamin Maximilian,,,2010-05-07,male,999-50-2143,33 S Boulder Cir APT 110,,80303-4277,Manie Bernhard,5e0bc73d-1d62-43de-82b0-828cb98fba49,Boulder,Colorado,,,,Benjamin Maximilian Gottsegen,102758
19439506,Sweet,Leslie Abigail,,,2017-01-28,female,999-76-3358,125 Chandler Rd,,80303,Cleta Jerde,8558af17-1a48-4687-99f8-9d8507955fa4,Boulder,Colorado,,,,Leslie Abigail Sweet,102456
19442036,Trail,Megan Nancy,,,2012-08-07,female,999-14-1536,13780 Del Corso Way APT 1128,,80020-8411,Ileana Stroman,85891af5-5af7-444a-81b7-a18bdb5addce,Broomfield,Colorado,,,,Megan Nancy Trail,103285
19441775,Peters,Clay Aston,,,2013-01-13,male,999-56-1797,15430 Kingston St,,80602-7441,Renee Doyle,4c33ad88-42d4-4dde-8de0-842b5c0afeb2,Brighton,Colorado,,,,Clay Aston Peters,103198
19443251,Loya Castro,Jacqueline Elvira,,,2014-09-18,female,999-77-7520,15151 E 55th Ave,,80239-3889,Halina Block,3d6a8832-d653-44bd-b274-909596f2e212,Denver,Colorado,,,,Jacqueline Elvira Loya Castro,103690
19439556,Nill,Willow Kennedy,,,2010-10-14,female,999-46-1903,2397   Quebec St,,80207-3556,Bobbi Goyette,d2833c66-f477-476e-b861-8d5a64225be2,Denver,Colorado,,,,Willow Kennedy Nill,102474
19438543,Luna Sanche,Jayson, Jr.,,,2009-04-12,male,999-91-6472,5105 E 34,,80207-1938,Natasha Schmeler,89ce2ef7-6655-42d8-b720-b33fb1d23ce5,Denver,Colorado,,,,Jayson, Jr. Luna Sanche,100521
19442579,Hernandez,Aileen Macarena,,,2014-04-28,female,999-63-6451,2241 Joliet St,,80010-1305,Claudia Bins,257a41a4-f223-456b-ab3b-816af344bb49,Aurora,Colorado,,,,Aileen Macarena Hernandez,103466
19441571,Bracey,Joshua Melvin,,,2013-02-18,male,999-66-7206,2913 E 110th Dr,,80233-4661,Alecia Waters,8f80621b-74cf-4f86-a4c1-9236c43985cc,Northglenn,Colorado,,,,Joshua Melvin Bracey,103130
19438965,Reidner,Taylor Lieslotte,,,2013-05-07,female,999-32-7014,15264 E Progress Pl,,80015-2281,Marhta Murazik,8aed0101-f04e-417b-88b3-2676eb005787,Aurora,Colorado,,,,Taylor Lieslotte Reidner,100726
19440083,George,Kenyon Massawa,,,2011-01-14,male,999-31-1526,1480 Golden Hills Rd,,80401-2705,Karin Parker,769b717c-2e1d-4e6d-930b-e34ad07094f1,Golden,Colorado,,,,Kenyon Massawa George,102634
19441166,Bartlett,Kendal Deborah,,,2011-12-23,female,999-71-2961,701 Harlan St UNIT E14,,80214-2505,Marcela Tafoya,2485bc20-12c7-4598-a564-33573d70dfbf,Lakewood,Colorado,,,,Kendal Deborah Bartlett,102995
19439713,Valdez,Luna Mía,,,2008-02-12,female,999-82-4142,310 Potomac Cir Apt.K102,,80011-8584,Man Welch,14ff2118-506a-4aa2-a040-863510003023,Aurora,Colorado,,,,Luna Mía Valdez,102546
19442924,Medina,Eufemia Soledad,,,2009-11-29,female,999-50-6695,2579 Medinah Dr,,80439-8873,Chantelle Eichmann,4345df91-4491-4e4c-b95f-1e15eadd8f21,Evergreen,Colorado,,,,Eufemia Soledad Medina,103581
19439685,Fields,Landon Dylan,,,2008-05-16,male,999-19-1815,18767 E Whitaker Cir,,80015-3258,Jona Cruickshank,d3e0d41d-8df6-480a-9716-e61167eb46cd,Aurora,Colorado,,,,Landon Dylan Fields,102532
19438980,Ford Johnson,Louis,,,2012-06-08,male,999-26-1995,108876 Little Willow Court,,80125,Julio Graham,01c31137-599b-4621-b4f1-3cae6557f529,Littleton,Colorado,,,,Louis Ford Johnson,100731
19442675,Acosta,Kassandra Sonia,,,2012-08-20,female,999-78-7964,8358 Briar Trace Way,,80108-5513,Davina Wilkinson,dd1f5d8f-680f-4c12-b281-ee7bf115d5ad,Castle Pines,Colorado,,,,Kassandra Sonia Acosta,103498
19443797,Griffin,Tyler Jim,,,2012-07-14,male,999-49-4498,1165 Lansing St,,80010-3715,Lilli D'Amore,0b812d9d-8652-4dde-9643-a5340ea4d99d,Aurora,Colorado,,,,Tyler Jim Griffin,103872
19443221,Vasquez,Isaiah Gonzalo,,,2012-11-29,male,999-46-1435,4525 Nepal St,,80249-7041,Marylyn Will,4dcfdc69-63ff-410f-8ce6-80bca5a42006,Denver,Colorado,,,,Isaiah Gonzalo Vasquez,103680
19439397,Porras,Milani Lucía,,,2015-08-20,female,999-28-8359,6505 S Race Cir E,,80121-2700,Mabelle Ward,f7f1bb63-3240-42e3-83d6-9798a7f75275,Centennial,Colorado,,,,Milani Lucía Porras,102407
19443746,Boonthanom,Kai R,,,2014-10-09,male,999-88-3091,855 Sundown Dr,,80104-3216,Thora Fadel,f5351913-322a-4cba-8606-d6f76d904c49,Castle Rock,Colorado,,,,Kai R Boonthanom,103855
19442516,Grimaldo,Joshua Diego,,,2013-04-20,male,999-80-5709,50 Teller St,,80226-2042,Shaneka Botsford,02d0c303-816c-4009-8c04-1f699abf8e9c,Lakewood,Colorado,,,,Joshua Diego Grimaldo,103445
19438473,UNKNOWN,John Mark,,,2011-10-19,male,999-38-1097,4939 Kingston Ave,,80130-6828,Natasha Green,bbc14156-b86c-4e4a-b1d4-39852c9b866b,Hghlnds Ranch,Colorado,,,,John Mark UNKNOWN,100488
19438783,Viigil,Tay Rowan,,,2012-02-06,male,999-24-2615,1022 S Gay Dr,,80501-6652,Cary Mohr,00a2421c-80c4-444d-83e3-68019e257b4c,Longmont,Colorado,,,,Tay Rowan Viigil,100639
19438211,Sena,Jason,,,2014-11-15,male,999-32-1326,9681 Orangewood Dr,,80260-5451,Rosalee Heathcote,0c8ab8c7-7d07-4d23-a763-bcfdd2324d20,Thornton,Colorado,,,,Jason Sena,100357
19441328,Mayberry,Kyle Paul,,,2013-05-27,male,999-32-4291,1301 Lefthand Dr,,80501-6515,Jeanmarie Cremin,e58f0aab-ec2c-44a0-a9f6-089d9d99c222,Longmont,Colorado,,,,Kyle Paul Mayberry,103049
19438409,Eithna Corliss,,,,2013-12-04,female,999-80-6850,83 E Delta St,,80221-4142,Arnetta Mertz,f2799692-d321-4aef-93df-7da7e228e902,Denver,Colorado,,,,Eithna Corliss,100456
19439645,Pfouts,Cooper Nathaniel,,,2009-06-21,male,999-25-1285,16870 Amberstone Way,,80134-3723,Lorilee Treutel,9586f2b0-8c49-4df8-8f6b-1673943479d9,Parker,Colorado,,,,Cooper Nathaniel Pfouts,102514
19438043,Clawson,Madison I.,,,2011-11-25,female,999-71-5037,3337 Blue Grass Cir,,80130-4191,Anette Heidenreich,6aacbbd2-8369-425f-910d-cf6c403870cf,HGHLNDS RANCH,Colorado,,,,Madison I. Clawson,100273
19440308,Weidner,Taylor Leah,,,2009-02-14,female,999-27-6946,1079 S Fairplay Way APT 206,,80012-3861,Lashunda Feeney,bc4ba36b-0793-4726-b4b3-b6040f3e8d29,Aurora,Colorado,,,,Taylor Leah Weidner,102709
19441133,Wilson,Gavin Stacy,,,2010-08-17,male,999-72-6030,924 Sparrow Hawk Dr,,80504-2279,Alena Hahn,83e8a0c7-f82a-44f9-9893-47f1fb7d2661,Longmont,Colorado,,,,Gavin Stacy Wilson,102984
19442504,Guajardo,Jeremy Jorge,,,2010-05-06,male,999-37-9143,11473 Marlborough Dr,,80138-7395,Shameka Lueilwitz,247b7b9c-da65-404a-9a67-d0c1ded67703,Parker,Colorado,,,,Jeremy Jorge Guajardo,103441
19440092,Marshall,Demarcus Welde,,,2012-11-07,male,999-24-3150,7440 W 93rd Pl,,80021-4861,Stephen Rodriguez,e8d7b6ea-1ef5-46d3-b6f9-b1e5924cd32b,Westminster,Colorado,,,,Demarcus Welde Marshall,102637
19441559,Freeland,Michaela Rikki,,,2014-06-30,female,999-63-3069,30 N Sherman St APT 8,,80203-4819,Cruz Koch,90fec511-bb0f-4899-815a-4d4705f5ad5e,Denver,Colorado,,,,Michaela Rikki Freeland,103126
19437657,Brown,Matthew Anthony,,,2013-05-29,male,999-88-7738,20 Pershing Dr. ,,80104-2600,Marian DuBuque,705eb0c5-c8eb-40d5-84e0-ad74f86d4949,Castle Rock,Colorado,,,,Matthew Anthony Brown,100078
19439480,Simoes,Santiago Tomas,,,2007-08-14,male,999-91-7472,638  WOODVALE CT,,80123-3751,Micah Spinka,e8702334-d54e-4928-9bab-3bf819a3d4f8,Littleton,Colorado,,,,Santiago Tomas Simoes,102441
19441823,Moore,Rachel Jane,,,2014-11-20,female,999-23-1484,431 Galena St,,80010-4323,Geralyn Hammes,6c17e438-b0a2-4912-a260-83c04e445e09,Aurora,Colorado,,,,Rachel Jane Moore,103214
19441901,Westman,Evan Doran,,,2013-08-22,male,999-99-8217,11895 Tomahawk Rd,,80138-8121,Petrina Jacobi,9e307ed6-0f76-413c-ae9c-4a57e0ddcb7f,Parker,Colorado,,,,Evan Doran Westman,103240
19439710,Loya,Louisa Lolly,,,2010-02-05,female,999-99-5533,4077 Black Feather Trl,,80104-7840,Marry Leannon,ae6f1af8-a2df-4ab2-90cf-711a19e91122,Castle Rock,Colorado,,,,Louisa Lolly Loya,102543
19439660,Santos Zamu,Fifi Dolores,,,2016-07-31,female,999-98-2873,311 Rock Ave,,80401-9536,Myrtice Barrows,9bc6bfce-f74b-4247-b2cf-61fd94414104,Golden,Colorado,,,,Fifi Dolores Santos Zamu,102519
19442618,Rodriguez,Gerardo Quico,,,2012-01-15,male,999-75-2870,1331 Kanemoto Ln,,80516-6947,Tonja Ryan,34790766-6800-433a-8ded-2c78c6bf1ed4,Erie,Colorado,,,,Gerardo Quico Rodriguez,103479
19440152,Wright Wiggins,Isaiah Rezene,,,2010-01-15,male,999-58-6275,7221 Ruth Way,,80221-3147,Velia Flatley,589f18cf-3864-4a0d-a03e-498e39668d87,Denver,Colorado,,,,Isaiah Rezene Wright Wiggins,102657
19441580,Aker,Sean Kelly,,,2014-03-24,male,999-99-8402,10166 Stoneridge Ter,,80134-9505,Annemarie Padberg,fa3c58d4-3bc6-4c98-8cae-dacd428a7f9b,Parker,Colorado,,,,Sean Kelly Aker,103133
19438771,Halliday,Jack,,,2013-04-26,male,999-25-1779,12495 E Ford Ave,,80012-3315,Twana Schamberger,bffcbcdc-2c94-4fa0-b719-ee177ceb4f24,Aurora,Colorado,,,,Jack Halliday,100634
19443530,Gonzalez,Natalie Maria,,,2012-05-19,female,999-26-5840,1007 N Marion St,,80218-3016,Cornelia Stanton,98c6c405-493f-4453-8610-c0a70ade5dff,Denver,Colorado,,,,Natalie Maria Gonzalez,103783
19440911,Hoselton,Austin Windsor,,,2012-02-09,male,999-45-1211,5553 Scranton St,,80239-3637,Rosamond Emmerich,29c7f0f9-fc6d-4336-a091-4531ee64d15a,Denver,Colorado,,,,Austin Windsor Hoselton,102910
19438647,Cahill,Meredith Molly,,,2013-08-08,female,999-48-3474,33824 N 45th Ave,,80249-8401,Lanita Stehr,cabc8c3c-828b-4f6a-95fd-fb1e041c1d43,Denver,Colorado,,,,Meredith Molly Cahill,100573
19438971,Thompson,Taylor Ami,,,2010-04-30,female,999-46-8870,1426 McKay Park Lane,,80023-6527,Laurel Macejkovic,c843a0c1-e30f-4101-8629-33a2f53d88f9,Broomfield,Colorado,,,,Taylor Ami Thompson,100728
19440320,Walter,Anna Annemarie,,,2010-01-01,female,999-54-9792,2201 14th Ave APT 3-101,,80501-3184,Mui Abshire,ab561b4d-0cba-4d1a-890f-939b04921dee,Longmont,Colorado,,,,Anna Annemarie Walter,102713
19442315,Cannon,Ayden Enda,,,2012-01-21,male,999-77-3370,18106 E Baker Pl,,80013-5904,Beverlee Boyle,d8e6e401-8159-45d7-a609-de0bc34a6bb2,Aurora,Colorado,,,,Ayden Enda Cannon,103378
19439463,Melchor,Rodrigo,,,2012-05-21,male,999-58-3934,12536 Temple Dr,,80465-1740,Dorene Ziemann,ab7d3bcb-48b5-4052-b74e-9764127fdf38,Morrison,Colorado,,,,Rodrigo Melchor,102435
19439346,Vivas,Benicio Jose,,,2019-06-09,male,999-14-1560,7707 Quay St,,80003-2318,Amanda Brown,0aad6452-ad79-4d1f-8743-3ffccc98f4f7,Arvada,Colorado,,,,Benicio Jose Vivas,102399
